"stationid","datetime","local_date","tmin","tmax","rrr24","sshn","ff_max","dd_max","tm","td_m","um","pqnhm","ewm","p0max","p0min"
"40766","2025-06-22 00:00:00","1404-04-01 00:00:00","14.7","38.0","0.0","","7","290","26.4","-19.025","11.1667","1011.64","2.16877","865.9","861.2"
"40766","2025-06-23 00:00:00","1404-04-02 00:00:00","15.0","37.6","0.0","","8","290","26.3","-14.0625","7.75","1010.08","2.2519","863.2","860.4"
"40766","2025-06-24 00:00:00","1404-04-03 00:00:00","17.2","35.8","0.0","","7","280","26.5","-8.78571","9.57143","1009.19","3.10305","863.0","859.6"
"40766","2025-06-25 00:00:00","1404-04-04 00:00:00","14.7","37.5","0.0","","8","200","26.1","-5.275","14.125","1008.46","4.37347","862.0","858.9"
"40766","2025-06-26 00:00:00","1404-04-05 00:00:00","18.8","38.5","0.0","11.0","6","280","28.6","-2.925","13.875","1009.2","5.1544","863.0","859.9"
"40766","2025-06-27 00:00:00","1404-04-06 00:00:00","18.0","39.3","0.0","11.8","6","190","28.6","-13.9","9.25","1008.53","3.016","862.1","859.6"
"40766","2025-06-28 00:00:00","1404-04-07 00:00:00","17.3","39.6","0.0","12.0","5","200","28.4","-7.0625","11.25","1007.08","4.10692","861.2","857.5"
"40766","2025-06-29 00:00:00","1404-04-08 00:00:00","18.4","38.7","0.0","12.1","7","300","28.5","-8.975","9.5","1006.18","3.44176","859.4","858.0"
"40766","2025-06-30 00:00:00","1404-04-09 00:00:00","18.2","40.0","0.0","12.2","6","250","29.1","-10.4","8.875","1006.18","3.10772","860.1","857.0"
"40766","2025-07-01 00:00:00","1404-04-10 00:00:00","22.0","38.2","0.0","10.5","8","280","30.1","-5.8875","11.75","1007.23","4.19142","861.0","858.2"
"40766","2025-07-02 00:00:00","1404-04-11 00:00:00","14.9","39.0","0.0","12.0","10","210","27.0","-6.75","12.25","1007.35","3.78461","860.7","858.0"
"40766","2025-07-03 00:00:00","1404-04-12 00:00:00","15.4","37.3","0.0","11.8","8","290","26.3","-5.8625","12.5","1007.97","4.06032","861.2","859.2"
"40766","2025-07-04 00:00:00","1404-04-13 00:00:00","16.9","37.0","0.0","5.5","8","290","27.0","-10.0","10.5","1008.9","3.20648","862.3","859.9"
"40766","2025-07-05 00:00:00","1404-04-14 00:00:00","14.7","36.3","0.0","8.9","11","290","25.5","-12.875","9.0","1009.35","2.56869","862.6","859.9"
"40766","2025-07-06 00:00:00","1404-04-15 00:00:00","14.1","37.2","0.0","12.4","6","270","25.7","-16.65","10.5","1007.32","2.72536","861.1","857.9"
"40766","2025-07-07 00:00:00","1404-04-16 00:00:00","17.7","35.9","0.0","12.3","8","190","26.8","2.2375","20.375","1006.69","7.24786","860.5","857.7"
"40766","2025-07-08 00:00:00","1404-04-17 00:00:00","21.5","36.3","0.0","11.8","5","120","28.9","3.425","22.125","1007.21","7.954","861.2","858.0"
"40766","2025-07-09 00:00:00","1404-04-18 00:00:00","18.4","36.8","0.0","11.9","9","210","27.6","0.5125","19.0","1007.18","6.71519","860.8","858.0"
"40766","2025-07-10 00:00:00","1404-04-19 00:00:00","19.5","36.9","0.0","10.7","6","200","28.2","1.8","20.375","1008.06","7.25254","861.4","859.4"
"40766","2025-07-11 00:00:00","1404-04-20 00:00:00","19.1","38.6","0.0","0.4","6","200","28.8","1.075","17.875","1010.01","6.902","863.0","860.9"
"40766","2025-07-12 00:00:00","1404-04-21 00:00:00","20.0","41.0","0.0","11.8","8","200","30.5","-0.6","14.25","1011.66","6.07228","864.7","862.1"
"40766","2025-07-13 00:00:00","1404-04-22 00:00:00","22.0","40.6","0.0","10.4","7","270","31.3","3.3625","17.125","1012.88","7.88353","866.3","863.4"
"40766","2025-07-14 00:00:00","1404-04-23 00:00:00","24.1","39.2","0.0","9.6","8","190","31.7","5.5375","21.0","1011.54","9.15825","864.8","862.1"
"40766","2025-07-15 00:00:00","1404-04-24 00:00:00","24.0","35.3","0.0","0.0","6","190","29.6","6.9","24.25","1010.53","9.95557","863.5","861.6"
"40766","2025-07-16 00:00:00","1404-04-25 00:00:00","23.9","36.3","0.6","2.5","18","280","30.1","13.1375","51.0","1012.48","15.5435","866.1","862.7"
"40766","2025-07-17 00:00:00","1404-04-26 00:00:00","16.1","38.0","","11.8","8","290","27.0","1.0125","31.875","1013.42","8.35601","866.5","864.0"
"40766","2025-07-18 00:00:00","1404-04-27 00:00:00","17.0","39.8","0.0","11.2","9","200","28.4","-3.3125","14.75","1011.61","5.01507","864.9","861.8"
"40766","2025-07-19 00:00:00","1404-04-28 00:00:00","18.1","41.0","0.0","12.2","10","200","29.5","-8.6625","14.0","1009.85","4.14379","863.3","860.2"
"40766","2025-07-20 00:00:00","1404-04-29 00:00:00","19.0","42.2","0.0","11.5","11","210","30.6","-6.04286","13.1429","1008.7","4.50293","862.0","859.5"
"40766","2025-07-21 00:00:00","1404-04-30 00:00:00","19.4","43.1","0.0","11.7","10","210","31.3","-5.6625","12.625","1009.64","4.64613","863.0","860.1"
"40766","2025-07-22 00:00:00","1404-04-31 00:00:00","21.0","42.4","0.0","9.7","7","280","31.7","-7.4625","8.28571","125883.0","3.56663","863.6","860.0"
"40766","2025-07-23 00:00:00","1404-05-01 00:00:00","19.4","42.8","0.0","12.2","7","280","31.1","-8.0","8.5","1007.36","3.43543","861.6","857.3"
"40766","2025-07-24 00:00:00","1404-05-02 00:00:00","22.5","41.5","0.0","11.5","9","90","32.0","-14.9","5.25","1006.37","2.23391","860.3","857.3"
"40766","2025-07-25 00:00:00","1404-05-03 00:00:00","24.8","41.5","0.0","11.4","8","120","33.2","-20.1","3.85714","1007.42","1.59675","861.0","858.6"
"40766","2025-07-26 00:00:00","1404-05-04 00:00:00","23.1","41.4","0.0","9.5","7","190","32.3","-14.3857","4.42857","1009.19","2.10972","862.2","860.6"
"40766","2025-07-27 00:00:00","1404-05-05 00:00:00","22.1","41.1","0.0","8.0","7","210","31.6","-7.6","9.0","1009.99","3.72931","863.6","860.9"
"40766","2025-07-28 00:00:00","1404-05-06 00:00:00","21.5","40.9","0.0","6.3","7","290","31.2","-3.9","11.0","1009.51","4.72089","862.6","860.5"
"40766","2025-07-29 00:00:00","1404-05-07 00:00:00","20.8","41.1","0.0","6.0","6","210","30.9","-4.6125","11.375","1010.45","4.62593","863.6","861.4"
"40766","2025-07-30 00:00:00","1404-05-08 00:00:00","23.1","41.5","0.0","12.0","8","300","32.3","-2.3625","11.375","1011.4","5.24284","864.6","861.9"
"40766","2025-07-31 00:00:00","1404-05-09 00:00:00","20.9","42.2","0.0","8.1","8","190","31.5","-1.9","11.5714","1009.02","5.35541","863.1","859.4"
"40766","2025-08-01 00:00:00","1404-05-10 00:00:00","22.1","41.6","0.0","6.1","7","70","31.8","1.05","15.5","1009.08","6.73492","862.5","859.9"
"40766","2025-08-02 00:00:00","1404-05-11 00:00:00","20.8","42.4","0.0","10.2","9","200","31.6","0.4","15.25","1011.11","6.39477","864.0","861.6"
"40766","2025-08-03 00:00:00","1404-05-12 00:00:00","22.3","42.2","0.0","10.1","7","220","32.3","-0.0375","14.625","1011.85","6.2907","864.8","862.2"
"40766","2025-08-04 00:00:00","1404-05-13 00:00:00","21.2","42.5","0.0","11.3","7","280","31.9","-5.025","13.25","1012.58","5.20742","865.7","862.7"
"40766","2025-08-05 00:00:00","1404-05-14 00:00:00","24.2","43.2","0.0","6.5","8","290","33.7","-3.5875","11.5","1012.84","5.16418","865.9","863.2"
"40766","2025-08-06 00:00:00","1404-05-15 00:00:00","25.0","43.3","0.0","8.0","6","110","34.2","-9.3375","7.875","1012.68","3.40141","865.8","862.4"
"40766","2025-08-07 00:00:00","1404-05-16 00:00:00","23.3","42.2","0.0","7.2","9","200","32.8","-4.1875","10.5","1012.9","4.62715","866.1","863.4"
"40766","2025-08-08 00:00:00","1404-05-17 00:00:00","21.1","40.3","0.0","3.5","14","200","30.7","-3.65","11.25","1013.7","4.72495","866.7","864.3"
"40766","2025-08-09 00:00:00","1404-05-18 00:00:00","24.3","40.4","0.0","10.4","6","210","32.3","-6.125","9.25","1015.42","4.02604","868.0","865.4"
"40766","2025-08-10 00:00:00","1404-05-19 00:00:00","20.7","40.1","0.0","8.0","13","200","30.4","-3.1","11.25","1014.54","4.99992","867.7","864.6"
"40766","2025-08-11 00:00:00","1404-05-20 00:00:00","19.5","39.8","0.0","11.6","7","290","29.6","-5.425","10.25","1014.64","4.13728","867.3","865.2"
"40766","2025-08-12 00:00:00","1404-05-21 00:00:00","19.0","39.0","0.0","11.5","7","290","29.0","-4.0625","12.125","1015.1","4.65336","867.9","865.2"
"40766","2025-08-13 00:00:00","1404-05-22 00:00:00","18.6","39.6","0.0","11.2","7","290","29.1","-5.7125","10.625","1013.66","4.04413","866.9","863.4"
"40766","2025-08-14 00:00:00","1404-05-23 00:00:00","19.8","41.0","0.0","10.3","7","190","30.4","-1.9625","13.25","1011.96","5.61067","865.9","861.9"
"40766","2025-08-15 00:00:00","1404-05-24 00:00:00","21.4","41.3","0.0","7.1","11","200","31.3","-2.4875","12.875","1009.85","5.3976","863.6","860.1"
"40766","2025-08-16 00:00:00","1404-05-25 00:00:00","19.2","39.8","0.0","11.1","12","180","29.5","-1.91429","13.2857","1009.06","5.44331","862.8","860.2"
"40766","2025-08-17 00:00:00","1404-05-26 00:00:00","17.6","39.6","0.0","11.3","6","290","28.6","-6.4625","10.125","1011.54","3.85773","864.5","862.2"
"40766","2025-08-18 00:00:00","1404-05-27 00:00:00","17.6","41.6","0.0","10.2","8","210","29.6","-5.6625","10.0","1011.76","4.1154","865.5","861.9"
"40766","2025-08-19 00:00:00","1404-05-28 00:00:00","20.3","42.8","0.0","11.7","8","200","31.5","-2.3375","12.375","1010.52","5.25011","864.3","860.4"
"40766","2025-08-20 00:00:00","1404-05-29 00:00:00","19.3","42.4","0.0","11.0","12","200","30.9","-0.125","16.375","1008.73","6.20889","862.2","859.4"
"40766","2025-08-21 00:00:00","1404-05-30 00:00:00","18.7","41.3","0.0","11.5","13","190","30.0","-2.7125","15.375","1010.05","5.29547","863.5","861.2"
"40766","2025-08-22 00:00:00","1404-05-31 00:00:00","16.5","39.8","0.0","10.9","9","210","28.1","-7.0","16.2857","1011.34","4.61143","865.0","861.5"
"40766","2025-08-23 00:00:00","1404-06-01 00:00:00","16.5","39.8","0.0","11.8","6","190","28.1","-2.2","15.0","1010.07","5.30131","863.7","860.3"
"40766","2025-08-24 00:00:00","1404-06-02 00:00:00","17.6","40.6","0.0","11.5","6","210","29.1","-1.8125","14.5714","125884.0","5.4971","863.6","861.1"
"40766","2025-08-25 00:00:00","1404-06-03 00:00:00","18.4","41.6","0.0","11.3","7","290","30.0","-4.1125","12.75","1010.84","4.69447","864.5","861.1"
"40766","2025-08-26 00:00:00","1404-06-04 00:00:00","18.8","42.0","0.0","11.0","9","290","30.4","-1.35","13.625","1011.23","5.57515","864.7","861.4"
"40766","2025-08-27 00:00:00","1404-06-05 00:00:00","18.9","41.0","0.0","11.2","7","120","30.0","-4.65","12.125","1012.11","4.5035","865.3","862.0"
"40766","2025-08-28 00:00:00","1404-06-06 00:00:00","21.0","40.2","0.0","11.2","5","270","30.6","-4.2375","12.375","1013.78","4.78812","866.9","863.8"
"40766","2025-08-29 00:00:00","1404-06-07 00:00:00","18.7","39.2","0.0","10.9","5","190","29.0","-6.275","11.875","1014.27","4.0439","867.7","864.1"
"40766","2025-08-30 00:00:00","1404-06-08 00:00:00","20.3","39.1","0.0","10.3","6","90","29.7","-2.7375","12.625","1014.8","5.05898","867.9","864.8"
"40766","2025-08-31 00:00:00","1404-06-09 00:00:00","20.1","39.2","0.0","11.0","7","280","29.7","-2.5","13.375","1013.94","5.21081","867.6","864.0"
"40766","2025-09-01 00:00:00","1404-06-10 00:00:00","17.5","39.1","0.0","11.0","7","110","28.3","-2.7375","15.625","1010.29","5.20519","864.5","860.2"
"40766","2025-09-02 00:00:00","1404-06-11 00:00:00","17.3","38.2","0.0","11.0","8","280","27.8","-0.5625","17.875","1008.7","6.03654","862.4","859.0"
"40766","2025-09-03 00:00:00","1404-06-12 00:00:00","17.9","39.0","0.0","10.8","12","200","28.5","0.9625","19.25","1009.71","6.77059","863.4","860.0"
"40766","2025-09-04 00:00:00","1404-06-13 00:00:00","17.4","37.3","0.0","10.8","9","200","27.3","0.7875","20.875","1013.02","6.61014","866.7","863.0"
"40766","2025-09-05 00:00:00","1404-06-14 00:00:00","15.8","35.9","0.0","9.8","8","290","25.9","-2.2375","16.75","1016.29","5.28022","868.9","866.3"
"40766","2025-09-06 00:00:00","1404-06-15 00:00:00","15.4","35.5","0.0","11.2","7","290","25.5","-2.1625","16.625","1017.02","5.31417","870.1","866.8"
"40766","2025-09-07 00:00:00","1404-06-16 00:00:00","13.4","35.8","0.0","11.3","8","280","24.6","-4.4125","16.25","1015.01","4.61166","867.9","865.0"
"40766","2025-09-08 00:00:00","1404-06-17 00:00:00","14.1","35.6","0.0","10.4","7","290","24.8","-5.42857","12.7143","1013.56","4.13168","866.3","863.9"
"40766","2025-09-09 00:00:00","1404-06-18 00:00:00","13.9","36.3","0.0","11.1","7","290","25.1","-5.075","13.5","1014.43","4.16845","866.9","864.8"
"40766","2025-09-10 00:00:00","1404-06-19 00:00:00","13.7","35.1","0.0","11.0","7","290","24.4","-2.2875","17.75","1015.01","5.29829","867.6","865.0"
"40766","2025-09-11 00:00:00","1404-06-20 00:00:00","12.4","33.2","0.0","11.3","7","290","22.8","-1.87143","21.0","1014.65","5.414","867.4","865.3"
"40766","2025-09-12 00:00:00","1404-06-21 00:00:00","14.0","32.4","0.0","10.2","7","290","23.2","-2.95","18.75","1015.51","5.01146","868.1","865.8"
"40766","2025-09-13 00:00:00","1404-06-22 00:00:00","11.3","33.5","0.0","10.7","7","290","22.4","-5.8625","16.875","1015.95","4.06209","868.6","865.6"
